board_state,move
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  6  0  1  0  0  0 -5  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0]",f5b1
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  6  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0]",h4h5
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  6  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0]",f7f8
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  6  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0]",h5g4
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  6  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0]",f8g8
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  6  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0]",g4f3
"[ 0 -5  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0]",b1h7
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0 -5  0  0  0  0  0  0 -6  0]",e1e3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0 -5  0  0  0  0  0  0 -6  0]",g8f8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0 -5  0  0  0  0  0 -6  0  0]",e3e8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0 -5  0  0  0  0  4 -6  0  0]",f8f7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0 -5  0  0  0  0  4  0  0  0]",f3e2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0 -5  0  0  0  0  4  0  0  0]",h7f5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0 -5  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0 -6  0  0  0  0  0  0  4  0  0  0]",h6h7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0 -5  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0 -6  0  1  0  0  0  0  4  0  0  0]",f5c5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0 -6  0  1  0  0  0  0  4  0  0  0]",h7h8n
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0 -6  0  0  0  0  0  0  4  0  0  2]",f7g7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  4  0  0  2]",e8f8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  0  4  0  2]",c5c3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0 -5  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  0  4  0  2]",f8e8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0 -5  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  4  0  0  2]",c3c6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0 -5  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  4  0  0  2]",e8e5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  4  0  0  0  0  0 -5  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  2]",g7h6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  4  0  0  0  0  0 -5  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",e2e3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  4  0  0  0  0  0 -5  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",c6g2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  6  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  4  0  0  0  0  0  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",b5b6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  6  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",g2f3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6 -5  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",e3d4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0
  0  0  0  6  0  0  0  0  0  0  0  0  4  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",f3e2
"[ 0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  6  0  0  0  0  0  0  0  0  4  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",e5b5
"[ 0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  6  0  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",e2h2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0
  0  0  0  6  0  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",b5b2
"[ 0  0  0  0  0  0  0  0  0  4  0  0  0  0  0 -5  0  0  0  0  0  0  0  0
  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2]",h6h7
"[ 0  0  0  0  0  0  0  0  0  4  0  0  0  0  0 -5  0  0  0  0  0  0  0  0
  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  2]",b2b4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0
  0  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  2]",h2e2
"[ 0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0
  0  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  2]",h8g6
"[ 0  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0
  0  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",e2g4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  0  6  0  0 -5  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",d4d5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  0  0  0  0 -5  0  0  0  0  6  0  0  0  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",g4g5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  6  0  0 -5  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",d5c4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  6  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",h7g8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  6  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  1  0  0  0  0  2  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0]",g6h8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  6  0  0  0  0  0  0  0  0  0  0  0 -5  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  2]",g5d8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  4  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -5  0  0 -6  2]",b4b5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -5  0  0 -6  2]",d8d2
"[ 0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  2]",b5b1
"[ 0  4  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  2]",g8h7
"[ 0  4  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  2]",b1c1
"[ 0  0  4  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  2]",h7h8
"[ 0  0  4  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",c1c3
"[ 0  0  0  0  0  0  0  0  0  0  0 -5  0  0  0  0  0  0  4  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",d2d1
"[ 0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",c4c5
"[ 0  0  0 -5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",d1d3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4 -5  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",c3d3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6]",h8h7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0]",d3d7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  4  0  0  0 -6  0  0  0  0  0  0  0  0]",h7h6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0 -6
  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0]",d7b7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0  0 -6
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h6h5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0 -6  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",c5c6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  1  6  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h5g4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0  1  6  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",c6b5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0 -6  0  0  6  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",g4h3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",b5a4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h3g2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",a4a5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",g2h3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",a5a4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h3g3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",b7f7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0]",g3h3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0]",f7e7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6
  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",h3h4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  6  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",a4b3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",h4g3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0 -6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",b3c4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",g3g2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0
  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",c4b3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",g2f3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0 -6  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0]",e7e8
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0 -6  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0]",f3f2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0]",b6b7
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  4  0  0  0]",f2g2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  4  0  0  0]",b7b8r
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0  0  4  0  0  0]",g2f3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0 -6  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0  0  4  0  0  0]",e8e1
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0 -6  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0]",f3g3
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0 -6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0]",b8f8
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0 -6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0]",g3h4
"[ 0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0]",e1e6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0]",h4h5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  4  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0]",f8f4
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  4  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h5g5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  4  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",e6e2
"[ 0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",g5h5
"[ 0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  6  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",b3a3
"[ 0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  6  0  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",h5g6
"[ 0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  6  0  0  0  0  0  0  0
  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",e2e7
