board_state,move
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 1, 0, 0, 0, 4, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",d3d4
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 4, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",e6f5
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 4, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",g2g8
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, -1]",a4a2
"[0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1]",g8g5
"[0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",f5e4
"[0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",g5f5
"[0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",a2a3
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",b3b2
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",a7a6
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",h3h4
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -6, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",e4d3
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, -4, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",b2b1
"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",d3c3
"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",f5f4
"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",a3a1
"[4, 2, 3, 5, 6, 3, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -4, -2, -3, -5, -6, -3, -2, -4, 1]",a2a4
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -4, -2, -3, -5, -6, -3, -2, -4, -1]",g7g5
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, -4, -2, -3, -5, -6, -3, -2, -4, 1]",b2b4
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, -4, -2, -3, -5, -6, -3, -2, -4, -1]",f7f6
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, -1, -4, -2, -3, -5, -6, -3, -2, -4, 1]",h2h3
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, -1, -4, -2, -3, -5, -6, -3, -2, -4, -1]",h7h5
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, 1]",h3h4
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, -1]",b7b6
"[4, 2, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, 1]",b1a3
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, -1]",f6f5
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, 1]",f2f4
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, -1]",g5f4
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, 1]",g1f3
"[4, 0, 3, 5, 6, 3, 0, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, -3, -5, -6, -3, -2, -4, -1]",e8f7
"[4, 0, 3, 5, 6, 3, 0, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, -3, -5, 0, -3, -2, -4, 1]",f3g1
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, -3, -5, 0, -3, -2, -4, -1]",f4f3
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, -3, -5, 0, -3, -2, -4, 1]",c2c4
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, -3, -5, 0, -3, -2, -4, -1]",c8a6
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, 0, -5, 0, -3, -2, -4, 1]",e2e4
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, 0, -5, 0, -3, -2, -4, -1]",g8f6
"[4, 0, 3, 5, 6, 3, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, -2, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, 0, -5, 0, -3, 0, -4, 1]",d1b3
"[4, 0, 3, 0, 6, 3, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, -2, 0, 0, -1, 0, -1, -1, -1, -6, 0, 0, -4, -2, 0, -5, 0, -3, 0, -4, -1]",f7g6
"[4, 0, 3, 0, 6, 3, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, -2, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, 0, -3, 0, -4, 1]",f1e2
"[4, 0, 3, 0, 6, 0, 2, 4, 0, 0, 0, 1, 3, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, -2, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, 0, -3, 0, -4, -1]",f6e8
"[4, 0, 3, 0, 6, 0, 2, 4, 0, 0, 0, 1, 3, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, -2, -3, 0, -4, 1]",b3a2
"[4, 0, 3, 0, 6, 0, 2, 4, 5, 0, 0, 1, 3, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, -3, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, -2, -3, 0, -4, -1]",a6b5
"[4, 0, 3, 0, 6, 0, 2, 4, 5, 0, 0, 1, 3, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, -2, -3, 0, -4, 1]",e2d1
"[4, 0, 3, 3, 6, 0, 2, 4, 5, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, -2, 0, -5, -2, -3, 0, -4, -1]",b8a6
"[4, 0, 3, 3, 6, 0, 2, 4, 5, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, 0, 0, 0, -1, 0, -1, -2, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, 1]",a2b3
"[4, 0, 3, 3, 6, 0, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, 0, 0, 0, -1, 0, -1, -2, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, -1]",a6c5
"[4, 0, 3, 3, 6, 0, 2, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, -2, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, 1]",g1h3
"[4, 0, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, -2, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, -1]",e8d6
"[4, 0, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, -3, -2, 0, 0, -1, 0, -1, 0, -1, 0, -2, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, 0, -3, 0, -4, 1]",a4a5
"[4, 0, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, -3, -2, 0, 0, -1, 0, -1, 0, -1, 0, -2, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, 0, -3, 0, -4, -1]",b6a5
"[4, 0, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, -3, -2, 0, 0, -1, 0, -1, 0, 0, 0, -2, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, 0, -3, 0, -4, 1]",a1b1
"[0, 4, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, -3, -2, 0, 0, -1, 0, -1, 0, 0, 0, -2, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, 0, -3, 0, -4, -1]",d6e8
"[0, 4, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, -3, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, 1]",a3b5
"[0, 4, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, -4, 0, 0, -5, -2, -3, 0, -4, -1]",a8c8
"[0, 4, 3, 3, 6, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -4, -5, -2, -3, 0, -4, 1]",e1f2
"[0, 4, 3, 3, 0, 0, 0, 4, 0, 0, 0, 1, 0, 6, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -4, -5, -2, -3, 0, -4, -1]",e8g7
"[0, 4, 3, 3, 0, 0, 0, 4, 0, 0, 0, 1, 0, 6, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, -2, 0, 0, 0, -4, -5, 0, -3, 0, -4, 1]",c1b2
"[0, 4, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -6, 0, -1, 0, -1, -1, -1, 0, -2, 0, 0, 0, -4, -5, 0, -3, 0, -4, -1]",e7e6
"[0, 4, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 0, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 2, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, 0, 0, 0, -4, -5, 0, -3, 0, -4, 1]",b5a3
"[0, 4, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 0, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, 0, 0, 0, -4, -5, 0, -3, 0, -4, -1]",c8a8
"[0, 4, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 0, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, 0, -4, 0, 0, -5, 0, -3, 0, -4, 1]",b1c1
"[0, 0, 4, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 0, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, 0, -4, 0, 0, -5, 0, -3, 0, -4, -1]",h8h7
"[0, 0, 4, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, -1, 0, -2, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, -4, -4, 0, 0, -5, 0, -3, 0, 0, 1]",e4e5
"[0, 0, 4, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, -2, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, 0, -1, -1, 0, 0, -2, -4, -4, 0, 0, -5, 0, -3, 0, 0, -1]",c5b7
"[0, 0, 4, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 0, 0, 0, -1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, -2, -1, -1, 0, 0, -2, -4, -4, 0, 0, -5, 0, -3, 0, 0, 1]",c1c3
"[0, 0, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 4, 0, 0, -1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, 0, -1, -2, -1, -1, 0, 0, -2, -4, -4, 0, 0, -5, 0, -3, 0, 0, -1]",h7h6
"[0, 0, 0, 3, 0, 0, 0, 4, 0, 3, 0, 1, 0, 6, 1, 0, 2, 5, 4, 0, 0, -1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, -4, -1, -2, -1, -1, 0, 0, -2, 0, -4, 0, 0, -5, 0, -3, 0, 0, 1]",d2d4
"[0, 0, 0, 3, 0, 0, 0, 4, 0, 3, 0, 0, 0, 6, 1, 0, 2, 5, 4, 0, 0, -1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -6, -4, -1, -2, -1, -1, 0, 0, -2, 0, -4, 0, 0, -5, 0, -3, 0, 0, -1]",b7d6
"[0, 0, 0, 3, 0, 0, 0, 4, 0, 3, 0, 0, 0, 6, 1, 0, 2, 5, 4, 0, 0, -1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, -2, -1, 0, -6, -4, -1, 0, -1, -1, 0, 0, -2, 0, -4, 0, 0, -5, 0, -3, 0, 0, 1]",c3f3
